key,date,value
ottico,1390186500000,0
ottico,1390186800000,0
ottico,1390187100000,0
ottico,1390187400000,0
ottico,1390187700000,0
ottico,1390188000000,0
ottico,1390188300000,0
ottico,1390188600000,0
ottico,1390188900000,0
ottico,1390189200000,0
ottico,1390189500000,0
ottico,1390189800000,0
ottico,1390190100000,0
ottico,1390190400000,0
ottico,1390190700000,0
ottico,1390191000000,0
ottico,1390191300000,0
ottico,1390191600000,0
ottico,1390191900000,0
ottico,1390192200000,0
ottico,1390192500000,0
ottico,1390192800000,0
ottico,1390193100000,0
ottico,1390193400000,0
ottico,1390193700000,0
ottico,1390194000000,0
ottico,1390194300000,0
ottico,1390194600000,0
ottico,1390194900000,0
ottico,1390195200000,0
ottico,1390195500000,0
ottico,1390195800000,0
ottico,1390196100000,0
ottico,1390196400000,0
ottico,1390196700000,0
ottico,1390197000000,0
ottico,1390197300000,0
tropa,1390176000000,0
tropa,1390176300000,0
tropa,1390176600000,0
tropa,1390176900000,0
tropa,1390177200000,0
tropa,1390177500000,0
tropa,1390177800000,0
tropa,1390178100000,0
tropa,1390178400000,0
tropa,1390178700000,0
tropa,1390179000000,0
tropa,1390179300000,0
tropa,1390179600000,0
tropa,1390179900000,0
tropa,1390180200000,0
tropa,1390180500000,0
tropa,1390180800000,0
tropa,1390181100000,1
tropa,1390181400000,0
tropa,1390181700000,0
tropa,1390182000000,0
tropa,1390182300000,0
tropa,1390182600000,0
tropa,1390182900000,0
tropa,1390183200000,0
tropa,1390183500000,0
tropa,1390183800000,2
tropa,1390184100000,0
tropa,1390184400000,0
tropa,1390184700000,1
tropa,1390185000000,0
tropa,1390185300000,0
tropa,1390185600000,0
tropa,1390185900000,0
tropa,1390186200000,0
tropa,1390186500000,0
tropa,1390186800000,0
tropa,1390187100000,0
tropa,1390187400000,1
tropa,1390187700000,0
tropa,1390188000000,0
tropa,1390188300000,1
tropa,1390188600000,0
tropa,1390188900000,0
tropa,1390189200000,0
tropa,1390189500000,0
tropa,1390189800000,0
tropa,1390190100000,0
tropa,1390190400000,0
tropa,1390190700000,0
tropa,1390191000000,0
tropa,1390191300000,0
tropa,1390191600000,0
tropa,1390191900000,0
tropa,1390192200000,0
tropa,1390192500000,0
tropa,1390192800000,0
tropa,1390193100000,0
tropa,1390193400000,0
tropa,1390193700000,0
tropa,1390194000000,0
tropa,1390194300000,0
tropa,1390194600000,0
tropa,1390194900000,0
tropa,1390195200000,0
tropa,1390195500000,0
tropa,1390195800000,0
tropa,1390196100000,0
tropa,1390196400000,0
tropa,1390196700000,0
tropa,1390197000000,0
tropa,1390197300000,0
tengamiedovillalta,1390176000000,0
tengamiedovillalta,1390176300000,0
tengamiedovillalta,1390176600000,0
tengamiedovillalta,1390176900000,0
tengamiedovillalta,1390177200000,0
tengamiedovillalta,1390177500000,0
tengamiedovillalta,1390177800000,0
tengamiedovillalta,1390178100000,0
tengamiedovillalta,1390178400000,0
tengamiedovillalta,1390178700000,0
tengamiedovillalta,1390179000000,0
tengamiedovillalta,1390179300000,0
tengamiedovillalta,1390179600000,0
tengamiedovillalta,1390179900000,0
tengamiedovillalta,1390180200000,0
tengamiedovillalta,1390180500000,0
tengamiedovillalta,1390180800000,0
tengamiedovillalta,1390181100000,0
tengamiedovillalta,1390181400000,0
tengamiedovillalta,1390181700000,0
tengamiedovillalta,1390182000000,0
tengamiedovillalta,1390182300000,0
tengamiedovillalta,1390182600000,0
tengamiedovillalta,1390182900000,0
tengamiedovillalta,1390183200000,0
tengamiedovillalta,1390183500000,3
tengamiedovillalta,1390183800000,1
tengamiedovillalta,1390184100000,1
tengamiedovillalta,1390184400000,0
tengamiedovillalta,1390184700000,0
tengamiedovillalta,1390185000000,0
tengamiedovillalta,1390185300000,1
tengamiedovillalta,1390185600000,0
tengamiedovillalta,1390185900000,0
tengamiedovillalta,1390186200000,0
tengamiedovillalta,1390186500000,0
tengamiedovillalta,1390186800000,0
tengamiedovillalta,1390187100000,0
tengamiedovillalta,1390187400000,0
tengamiedovillalta,1390187700000,0
tengamiedovillalta,1390188000000,0
tengamiedovillalta,1390188300000,0
tengamiedovillalta,1390188600000,0
tengamiedovillalta,1390188900000,0
tengamiedovillalta,1390189200000,0
tengamiedovillalta,1390189500000,0
tengamiedovillalta,1390189800000,0
tengamiedovillalta,1390190100000,0
tengamiedovillalta,1390190400000,0
tengamiedovillalta,1390190700000,0
tengamiedovillalta,1390191000000,0
tengamiedovillalta,1390191300000,0
tengamiedovillalta,1390191600000,0
tengamiedovillalta,1390191900000,0
tengamiedovillalta,1390192200000,0
tengamiedovillalta,1390192500000,0
tengamiedovillalta,1390192800000,0
tengamiedovillalta,1390193100000,0
tengamiedovillalta,1390193400000,0
tengamiedovillalta,1390193700000,0
tengamiedovillalta,1390194000000,0
tengamiedovillalta,1390194300000,0
tengamiedovillalta,1390194600000,0
tengamiedovillalta,1390194900000,0
tengamiedovillalta,1390195200000,0
tengamiedovillalta,1390195500000,0
tengamiedovillalta,1390195800000,0
tengamiedovillalta,1390196100000,0
tengamiedovillalta,1390196400000,0
tengamiedovillalta,1390196700000,0
tengamiedovillalta,1390197000000,0
tengamiedovillalta,1390197300000,0
ahora,1390176000000,0
ahora,1390176300000,0
ahora,1390176600000,0
ahora,1390176900000,0
ahora,1390177200000,0
ahora,1390177500000,0
ahora,1390177800000,0
ahora,1390178100000,0
ahora,1390178400000,0
ahora,1390178700000,0
ahora,1390179000000,0
ahora,1390179300000,0
ahora,1390179600000,0
ahora,1390179900000,0
ahora,1390180200000,0
ahora,1390180500000,0
ahora,1390180800000,2
ahora,1390181100000,3
ahora,1390181400000,0
ahora,1390181700000,0
ahora,1390182000000,0
ahora,1390182300000,0
ahora,1390182600000,0
ahora,1390182900000,0
ahora,1390183200000,1
ahora,1390183500000,0
ahora,1390183800000,0
ahora,1390184100000,0
ahora,1390184400000,0
ahora,1390184700000,0
ahora,1390185000000,0
ahora,1390185300000,0
ahora,1390185600000,0
ahora,1390185900000,0
ahora,1390186200000,0
ahora,1390186500000,0
ahora,1390186800000,0
ahora,1390187100000,0
ahora,1390187400000,0
ahora,1390187700000,0
ahora,1390188000000,0
ahora,1390188300000,0
ahora,1390188600000,0
ahora,1390188900000,0
ahora,1390189200000,0
ahora,1390189500000,0
ahora,1390189800000,0
ahora,1390190100000,0
ahora,1390190400000,0
ahora,1390190700000,0
ahora,1390191000000,0
ahora,1390191300000,0
ahora,1390191600000,0
ahora,1390191900000,0
ahora,1390192200000,0
ahora,1390192500000,0
ahora,1390192800000,0
ahora,1390193100000,0
ahora,1390193400000,0
ahora,1390193700000,0
ahora,1390194000000,0
ahora,1390194300000,0
ahora,1390194600000,0
ahora,1390194900000,0
ahora,1390195200000,0
ahora,1390195500000,0
ahora,1390195800000,0
ahora,1390196100000,0
ahora,1390196400000,0
ahora,1390196700000,0
ahora,1390197000000,0
ahora,1390197300000,0
comunismo,1390176000000,0
comunismo,1390176300000,0
comunismo,1390176600000,0
comunismo,1390176900000,0
comunismo,1390177200000,0
comunismo,1390177500000,0
comunismo,1390177800000,0
comunismo,1390178100000,0
comunismo,1390178400000,0
comunismo,1390178700000,0
comunismo,1390179000000,0
comunismo,1390179300000,0
comunismo,1390179600000,0
comunismo,1390179900000,0
comunismo,1390180200000,0
comunismo,1390180500000,0
comunismo,1390180800000,0
comunismo,1390181100000,0
comunismo,1390181400000,0
comunismo,1390181700000,0
comunismo,1390182000000,1
comunismo,1390182300000,1
comunismo,1390182600000,1
comunismo,1390182900000,0
comunismo,1390183200000,0
comunismo,1390183500000,0
comunismo,1390183800000,0
comunismo,1390184100000,0
comunismo,1390184400000,0
comunismo,1390184700000,0
comunismo,1390185000000,0
comunismo,1390185300000,0
comunismo,1390185600000,0
comunismo,1390185900000,0
comunismo,1390186200000,0
comunismo,1390186500000,0
comunismo,1390186800000,1
comunismo,1390187100000,1
comunismo,1390187400000,0
comunismo,1390187700000,0
comunismo,1390188000000,0
comunismo,1390188300000,0
comunismo,1390188600000,0
comunismo,1390188900000,0
comunismo,1390189200000,0
comunismo,1390189500000,0
comunismo,1390189800000,0
comunismo,1390190100000,0
comunismo,1390190400000,0
comunismo,1390190700000,0
comunismo,1390191000000,0
comunismo,1390191300000,0
comunismo,1390191600000,0
comunismo,1390191900000,0
comunismo,1390192200000,0
comunismo,1390192500000,0
comunismo,1390192800000,0
comunismo,1390193100000,0
comunismo,1390193400000,0
comunismo,1390193700000,0
comunismo,1390194000000,0
comunismo,1390194300000,0
comunismo,1390194600000,0
comunismo,1390194900000,0
comunismo,1390195200000,0
comunismo,1390195500000,0
comunismo,1390195800000,0
comunismo,1390196100000,1
comunismo,1390196400000,0
comunismo,1390196700000,0
comunismo,1390197000000,0
comunismo,1390197300000,0
